run_label,stage,source,json_path,family_id,task_family,suite_id,layer,mode,profile,row_type,persist_and_reload_stage_ms,control_plane_exchange_stage_ms,runtime_commit_finalize_stage_ms,runtime_data_plane_event_stage_ms,runtime_non_executor_stage_ms,runtime_post_executor_stage_ms,runtime_replay_ledger_stage_ms,runtime_driver_stage_ms,telemetry_emit_stage_ms,workspace_input_stage_ms,workspace_output_stage_ms,codeact_execution_stage_ms,execution_log_capture_stage_ms,runtime_signature_stage_ms,persist_bundle_write_stage_ms,persist_core_reload_stage_ms,persist_integrity_check_stage_ms,persist_retrieval_verification_stage_ms,persist_session_ledger_reload_stage_ms,persist_validator_reload_stage_ms,telemetry_event_write_stage_ms,telemetry_fact_write_stage_ms
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/formal-join-003/logs/telemetry.json,31.metrics,,,,,,,telemetry_json,37.369,131.146,4.905,0.978,1.716,3.651,0.757,,,,,,,,28.321,5.357,1.980,0.634,0.656,0.200,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/formal-join-002/logs/telemetry.json,31,,,,,,,telemetry_json,28.003,110.121,5.285,0.955,1.559,3.847,0.842,,,,,,,,19.223,5.162,2.038,0.599,0.571,0.196,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/formal-join-002/logs/telemetry.json,31.metrics,,,,,,,telemetry_json,28.003,110.121,5.285,0.955,1.559,3.847,0.842,,,,,,,,19.223,5.162,2.038,0.599,0.571,0.196,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/benchmark-sample-7/logs/telemetry.json,31,,,,,,,telemetry_json,25.951,108.034,7.388,1.483,2.630,0.954,0.710,,,,,,,,17.437,4.981,1.955,0.564,0.622,0.200,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/benchmark-sample-7/logs/telemetry.json,31.metrics,,,,,,,telemetry_json,25.951,108.034,7.388,1.483,2.630,0.954,0.710,,,,,,,,17.437,4.981,1.955,0.564,0.622,0.200,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/benchmark-sample-6/logs/telemetry.json,31,,,,,,,telemetry_json,38.132,111.022,4.761,0.913,1.599,3.893,0.706,,,,,,,,29.219,5.325,2.012,0.583,0.583,0.202,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/benchmark-sample-6/logs/telemetry.json,31.metrics,,,,,,,telemetry_json,38.132,111.022,4.761,0.913,1.599,3.893,0.706,,,,,,,,29.219,5.325,2.012,0.583,0.583,0.202,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/formal-agg-003/logs/telemetry.json,31,,,,,,,telemetry_json,40.042,127.877,5.125,0.946,1.908,0.958,0.696,,,,,,,,31.162,5.343,1.984,0.577,0.591,0.198,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/formal-agg-003/logs/telemetry.json,31.metrics,,,,,,,telemetry_json,40.042,127.877,5.125,0.946,1.908,0.958,0.696,,,,,,,,31.162,5.343,1.984,0.577,0.591,0.198,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/benchmark-sample-8/logs/telemetry.json,31,,,,,,,telemetry_json,26.938,110.864,5.098,0.868,1.630,4.189,0.880,,,,,,,,18.490,4.907,2.029,0.552,0.576,0.196,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/benchmark-sample-8/logs/telemetry.json,31.metrics,,,,,,,telemetry_json,26.938,110.864,5.098,0.868,1.630,4.189,0.880,,,,,,,,18.490,4.907,2.029,0.552,0.576,0.196,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/formal-join-005/logs/telemetry.json,31,,,,,,,telemetry_json,30.853,107.045,5.363,1.007,1.497,1.045,0.682,,,,,,,,21.851,5.300,1.994,0.644,0.641,0.206,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/formal-join-005/logs/telemetry.json,31.metrics,,,,,,,telemetry_json,30.853,107.045,5.363,1.007,1.497,1.045,0.682,,,,,,,,21.851,5.300,1.994,0.644,0.641,0.206,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/formal-join-001/logs/telemetry.json,31,,,,,,,telemetry_json,28.281,127.860,5.023,0.952,1.711,4.059,0.945,,,,,,,,19.568,5.103,2.009,0.600,0.587,0.198,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/formal-join-001/logs/telemetry.json,31.metrics,,,,,,,telemetry_json,28.281,127.860,5.023,0.952,1.711,4.059,0.945,,,,,,,,19.568,5.103,2.009,0.600,0.587,0.198,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/formal-trend-004/logs/telemetry.json,31,,,,,,,telemetry_json,27.607,108.401,6.824,0.958,1.648,0.956,0.703,,,,,,,,18.483,5.075,1.968,1.105,0.570,0.194,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/formal-trend-004/logs/telemetry.json,31.metrics,,,,,,,telemetry_json,27.607,108.401,6.824,0.958,1.648,0.956,0.703,,,,,,,,18.483,5.075,1.968,1.105,0.570,0.194,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/benchmark-sample-4/logs/telemetry.json,31,,,,,,,telemetry_json,27.226,108.896,4.751,0.867,1.569,3.571,0.764,,,,,,,,18.628,4.995,2.036,0.567,0.607,0.203,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/benchmark-sample-4/logs/telemetry.json,31.metrics,,,,,,,telemetry_json,27.226,108.896,4.751,0.867,1.569,3.571,0.764,,,,,,,,18.628,4.995,2.036,0.567,0.607,0.203,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/formal-agg-002/logs/telemetry.json,31,,,,,,,telemetry_json,41.898,109.745,5.474,1.089,1.726,1.077,0.743,,,,,,,,33.043,5.146,2.023,0.596,0.684,0.211,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/formal-agg-002/logs/telemetry.json,31.metrics,,,,,,,telemetry_json,41.898,109.745,5.474,1.089,1.726,1.077,0.743,,,,,,,,33.043,5.146,2.023,0.596,0.684,0.211,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/formal-agg-004/logs/telemetry.json,31,,,,,,,telemetry_json,29.147,110.605,4.499,0.895,1.500,0.923,0.679,,,,,,,,20.545,5.056,1.966,0.592,0.594,0.204,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/formal-agg-004/logs/telemetry.json,31.metrics,,,,,,,telemetry_json,29.147,110.605,4.499,0.895,1.500,0.923,0.679,,,,,,,,20.545,5.056,1.966,0.592,0.594,0.204,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/formal-trend-005/logs/telemetry.json,31,,,,,,,telemetry_json,41.602,113.643,4.758,1.068,1.603,1.001,0.745,,,,,,,,32.052,5.655,1.974,0.762,0.614,0.223,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/formal-trend-005/logs/telemetry.json,31.metrics,,,,,,,telemetry_json,41.602,113.643,4.758,1.068,1.603,1.001,0.745,,,,,,,,32.052,5.655,1.974,0.762,0.614,0.223,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/formal-anomaly-003/logs/telemetry.json,31,,,,,,,telemetry_json,28.392,107.553,5.537,0.923,1.609,0.959,0.678,,,,,,,,19.943,4.935,1.952,0.579,0.570,0.216,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/formal-anomaly-003/logs/telemetry.json,31.metrics,,,,,,,telemetry_json,28.392,107.553,5.537,0.923,1.609,0.959,0.678,,,,,,,,19.943,4.935,1.952,0.579,0.570,0.216,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/formal-join-004/logs/telemetry.json,31,,,,,,,telemetry_json,43.164,101.217,5.694,1.218,1.581,1.088,0.724,,,,,,,,33.021,6.043,2.024,0.781,0.733,0.209,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/formal-join-004/logs/telemetry.json,31.metrics,,,,,,,telemetry_json,43.164,101.217,5.694,1.218,1.581,1.088,0.724,,,,,,,,33.021,6.043,2.024,0.781,0.733,0.209,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/formal-anomaly-001/logs/telemetry.json,31,,,,,,,telemetry_json,67.976,110.316,3.722,1.371,1.928,1.658,1.202,,,,,,,,45.301,12.597,4.668,1.898,2.133,0.711,,
core,r01_14_subprocess_formal_api_local_memfd,work/r01_14_subprocess_formal_api_local_memfd/workspaces/L2/formal-anomaly-001/logs/telemetry.json,31.metrics,,,,,,,telemetry_json,67.976,110.316,3.722,1.371,1.928,1.658,1.202,,,,,,,,45.301,12.597,4.668,1.898,2.133,0.711,,
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,,financial_report_analysis,financial_report_analysis,v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api,L3,api,dev fixed-answer full StateBus runtime (cold-start),benchmark_report_json,701.589,114.533,125.591,50.137,40.707,25.192,18.044,1297.509,53.737,106.919,19.418,21830.219,15.906,39.519,490.704,130.158,55.304,0.468,18.057,0.033,37.244,13.390
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.0,financial_report_analysis,financial_report_analysis,,,,,benchmark_report_json,27.716,1.962,3.453,1.053,1.761,0.933,0.703,45.766,1.863,4.337,0.727,860.984,0.592,1.921,19.792,4.981,2.002,0.018,0.698,0.002,1.158,0.563
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.0.metrics,,,,,,,benchmark_report_json,27.716,1.962,3.453,1.053,1.761,0.933,0.703,45.766,1.863,4.337,0.727,860.984,0.592,1.921,19.792,4.981,2.002,0.018,0.698,0.002,1.158,0.563
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.1,financial_report_analysis,financial_report_analysis,,,,,benchmark_report_json,25.494,1.937,3.237,8.164,1.839,0.934,0.690,51.123,9.374,4.009,0.774,828.573,0.609,1.551,17.460,5.038,2.061,0.016,0.705,0.001,8.682,0.568
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.1.metrics,,,,,,,benchmark_report_json,25.494,1.937,3.237,8.164,1.839,0.934,0.690,51.123,9.374,4.009,0.774,828.573,0.609,1.551,17.460,5.038,2.061,0.016,0.705,0.001,8.682,0.568
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.2,financial_report_analysis,financial_report_analysis,,,,,benchmark_report_json,32.886,1.866,9.070,1.179,1.928,1.264,1.167,58.757,2.149,4.100,0.763,814.081,0.568,1.609,24.723,5.118,2.099,0.017,0.681,0.001,1.335,0.666
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.2.metrics,,,,,,,benchmark_report_json,32.886,1.866,9.070,1.179,1.928,1.264,1.167,58.757,2.149,4.100,0.763,814.081,0.568,1.609,24.723,5.118,2.099,0.017,0.681,0.001,1.335,0.666
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.3,financial_report_analysis,financial_report_analysis,,,,,benchmark_report_json,25.610,1.857,12.075,1.134,1.854,1.008,0.693,52.620,1.964,4.144,0.728,857.816,0.600,1.525,17.387,5.219,2.091,0.016,0.685,0.001,1.270,0.562
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.3.metrics,,,,,,,benchmark_report_json,25.610,1.857,12.075,1.134,1.854,1.008,0.693,52.620,1.964,4.144,0.728,857.816,0.600,1.525,17.387,5.219,2.091,0.016,0.685,0.001,1.270,0.562
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.4,financial_report_analysis,financial_report_analysis,,,,,benchmark_report_json,25.745,2.844,7.585,0.810,1.495,0.934,0.746,49.285,1.661,4.263,1.033,854.027,1.817,1.910,17.678,5.103,1.981,0.021,0.732,0.002,1.079,0.470
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.4.metrics,,,,,,,benchmark_report_json,25.745,2.844,7.585,0.810,1.495,0.934,0.746,49.285,1.661,4.263,1.033,854.027,1.817,1.910,17.678,5.103,1.981,0.021,0.732,0.002,1.079,0.470
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.5,financial_report_analysis,financial_report_analysis,,,,,benchmark_report_json,25.388,1.889,6.806,0.916,1.521,0.892,0.683,46.337,1.759,3.938,0.754,849.902,0.572,1.646,17.588,4.904,2.034,0.015,0.646,0.001,1.133,0.508
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.5.metrics,,,,,,,benchmark_report_json,25.388,1.889,6.806,0.916,1.521,0.892,0.683,46.337,1.759,3.938,0.754,849.902,0.572,1.646,17.588,4.904,2.034,0.015,0.646,0.001,1.133,0.508
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.6,financial_report_analysis,financial_report_analysis,,,,,benchmark_report_json,24.976,1.785,6.348,0.827,1.405,0.903,0.674,45.717,1.622,4.004,0.820,838.855,0.599,1.554,17.136,4.949,2.021,0.014,0.627,0.001,1.031,0.480
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.6.metrics,,,,,,,benchmark_report_json,24.976,1.785,6.348,0.827,1.405,0.903,0.674,45.717,1.622,4.004,0.820,838.855,0.599,1.554,17.136,4.949,2.021,0.014,0.627,0.001,1.031,0.480
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.7,financial_report_analysis,financial_report_analysis,,,,,benchmark_report_json,25.544,1.770,8.018,0.874,1.685,0.958,0.696,48.720,1.852,3.881,0.727,815.271,0.599,1.472,17.355,5.094,2.084,0.017,0.733,0.002,1.194,0.539
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.7.metrics,,,,,,,benchmark_report_json,25.544,1.770,8.018,0.874,1.685,0.958,0.696,48.720,1.852,3.881,0.727,815.271,0.599,1.472,17.355,5.094,2.084,0.017,0.733,0.002,1.194,0.539
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.8,multi_period_trend_analysis_v1,multi_period_trend_analysis_v1,,,,,benchmark_report_json,26.177,10.387,3.204,0.971,1.577,0.951,0.690,52.596,1.784,4.360,0.727,876.757,0.574,1.515,18.011,5.212,2.058,0.013,0.642,0.001,1.157,0.507
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.8.metrics,,,,,,,benchmark_report_json,26.177,10.387,3.204,0.971,1.577,0.951,0.690,52.596,1.784,4.360,0.727,876.757,0.574,1.515,18.011,5.212,2.058,0.013,0.642,0.001,1.157,0.507
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.9,multi_period_trend_analysis_v1,multi_period_trend_analysis_v1,,,,,benchmark_report_json,26.337,9.936,3.629,1.158,1.877,1.635,0.760,53.665,2.171,4.344,0.829,882.660,0.596,1.562,18.156,5.274,1.984,0.015,0.674,0.001,1.389,0.638
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.9.metrics,,,,,,,benchmark_report_json,26.337,9.936,3.629,1.158,1.877,1.635,0.760,53.665,2.171,4.344,0.829,882.660,0.596,1.562,18.156,5.274,1.984,0.015,0.674,0.001,1.389,0.638
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.10,multi_period_trend_analysis_v1,multi_period_trend_analysis_v1,,,,,benchmark_report_json,26.815,9.699,3.121,1.016,1.524,0.968,0.690,52.542,1.734,4.512,0.742,882.455,0.566,1.608,18.580,5.301,2.043,0.014,0.616,0.001,1.118,0.501
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.10.metrics,,,,,,,benchmark_report_json,26.815,9.699,3.121,1.016,1.524,0.968,0.690,52.542,1.734,4.512,0.742,882.455,0.566,1.608,18.580,5.301,2.043,0.014,0.616,0.001,1.118,0.501
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.11,multi_period_trend_analysis_v1,multi_period_trend_analysis_v1,,,,,benchmark_report_json,28.681,1.699,3.361,10.894,1.557,1.000,0.691,57.229,1.784,4.916,0.742,880.637,0.591,1.550,19.933,5.649,2.050,0.014,0.687,0.001,1.176,0.481
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.11.metrics,,,,,,,benchmark_report_json,28.681,1.699,3.361,10.894,1.557,1.000,0.691,57.229,1.784,4.916,0.742,880.637,0.591,1.550,19.933,5.649,2.050,0.014,0.687,0.001,1.176,0.481
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.12,multi_period_trend_analysis_v1,multi_period_trend_analysis_v1,,,,,benchmark_report_json,26.852,10.968,3.678,0.964,1.513,0.999,0.700,54.266,1.735,4.464,0.747,879.100,0.582,1.596,18.611,5.345,1.985,0.013,0.640,0.001,1.118,0.503
core,lr01_14_formal_compare_latency_rerun_api_local_memfd,work/lr01_14_formal_compare_latency_rerun_api_local_memfd/runtime/api/statebus/benchmark_reports/v2-local-api-non-kv-20260709_002546-core-lr01_14_formal_compare_latency_rerun_api_local_memfd-cold-start-compare-statebus-api.json,cases.12.metrics,,,,,,,benchmark_report_json,26.852,10.968,3.678,0.964,1.513,0.999,0.700,54.266,1.735,4.464,0.747,879.100,0.582,1.596,18.611,5.345,1.985,0.013,0.640,0.001,1.118,0.503
