run_label,stage,source,json_path,family_id,task_family,suite_id,layer,mode,profile,row_type,api_prompt_tokens_delta,api_llm_total_tokens_delta,api_completion_tokens_delta,llm_prompt_bytes,prompt_visible_total_bytes,raw_evidence_bytes_seen_by_llm,control_bytes,prompt_scaffolding_bytes_total,llm_prompt_tokens,llm_total_tokens,selected_evidence_bytes,pruning_gain_bytes,api_debug_prompt_tokens_delta,api_debug_llm_total_tokens_delta,llm_prompt_delta_l2_vs_t2,prompt_visible_delta_l2_vs_t2,llm_prompt_saved_by_state_ref_bytes,prompt_visible_saved_by_state_ref_bytes
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.external_report.cases.22.metrics,,,,,,,benchmark_report_json,,,,,,,760,,,11927,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.external_report.cases.23,anomaly_detection_v1,anomaly_detection_v1,,,,,benchmark_report_json,,,,,,,531,,,13734,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.external_report.cases.23.metrics,,,,,,,benchmark_report_json,,,,,,,531,,,13734,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.external_report.cases.24,anomaly_detection_v1,anomaly_detection_v1,,,,,benchmark_report_json,,,,,,,766,,,15824,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.external_report.cases.24.metrics,,,,,,,benchmark_report_json,,,,,,,766,,,15824,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.external_report.telemetry_summary,,,,,,,benchmark_report_json,,,,,,,14171,,,163727,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report,financial_report_analysis,financial_report_analysis,v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-statebus-api,L3,api,dev fixed-answer full StateBus runtime (cold-start),benchmark_report_json,,,,154315,77256,70934,14395,77059,52676,117389,12906,60040,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.0,financial_report_analysis,financial_report_analysis,,,,,benchmark_report_json,,,,4398,1391,1171,584,3007,1353,3388,326,308,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.0.audit_summary.hydration,,,,,,,benchmark_report_json,,,,,1391,1171,,3007,,,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.0.metrics,,,,,,,benchmark_report_json,,,,4398,1391,1171,584,3007,1353,3388,326,308,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.1,financial_report_analysis,financial_report_analysis,,,,,benchmark_report_json,,,,4466,1422,1195,584,3044,1369,4776,334,292,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.1.audit_summary.hydration,,,,,,,benchmark_report_json,,,,,1422,1195,,3044,,,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.1.metrics,,,,,,,benchmark_report_json,,,,4466,1422,1195,584,3044,1369,4776,334,292,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.2,financial_report_analysis,financial_report_analysis,,,,,benchmark_report_json,,,,4271,1280,1060,584,2991,1326,3756,282,350,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.2.audit_summary.hydration,,,,,,,benchmark_report_json,,,,,1280,1060,,2991,,,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.2.metrics,,,,,,,benchmark_report_json,,,,4271,1280,1060,584,2991,1326,3756,282,350,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.3,financial_report_analysis,financial_report_analysis,,,,,benchmark_report_json,,,,4317,1295,1072,584,3022,1340,3717,286,342,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.3.audit_summary.hydration,,,,,,,benchmark_report_json,,,,,1295,1072,,3022,,,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.3.metrics,,,,,,,benchmark_report_json,,,,4317,1295,1072,584,3022,1340,3717,286,342,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.4,financial_report_analysis,financial_report_analysis,,,,,benchmark_report_json,,,,4371,1380,1160,584,2991,1337,3657,319,328,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.4.audit_summary.hydration,,,,,,,benchmark_report_json,,,,,1380,1160,,2991,,,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.4.metrics,,,,,,,benchmark_report_json,,,,4371,1380,1160,584,2991,1337,3657,319,328,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.5,financial_report_analysis,financial_report_analysis,,,,,benchmark_report_json,,,,4413,1422,1202,584,2991,1392,4756,331,340,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.5.audit_summary.hydration,,,,,,,benchmark_report_json,,,,,1422,1202,,2991,,,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.5.metrics,,,,,,,benchmark_report_json,,,,4413,1422,1202,584,2991,1392,4756,331,340,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.6,financial_report_analysis,financial_report_analysis,,,,,benchmark_report_json,,,,4492,1449,1226,584,3043,1378,3415,344,302,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.6.audit_summary.hydration,,,,,,,benchmark_report_json,,,,,1449,1226,,3043,,,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.6.metrics,,,,,,,benchmark_report_json,,,,4492,1449,1226,584,3043,1378,3415,344,302,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.7,financial_report_analysis,financial_report_analysis,,,,,benchmark_report_json,,,,4436,1429,1211,584,3007,1358,4763,339,312,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.7.audit_summary.hydration,,,,,,,benchmark_report_json,,,,,1429,1211,,3007,,,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.7.metrics,,,,,,,benchmark_report_json,,,,4436,1429,1211,584,3007,1358,4763,339,312,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.8,multi_period_trend_analysis_v1,multi_period_trend_analysis_v1,,,,,benchmark_report_json,,,,6002,2968,2708,574,3034,1905,4690,614,1582,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.8.audit_summary.hydration,,,,,,,benchmark_report_json,,,,,2968,2708,,3034,,,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.8.metrics,,,,,,,benchmark_report_json,,,,6002,2968,2708,574,3034,1905,4690,614,1582,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.9,multi_period_trend_analysis_v1,multi_period_trend_analysis_v1,,,,,benchmark_report_json,,,,6072,3010,2705,574,3062,1966,3892,613,1584,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.9.audit_summary.hydration,,,,,,,benchmark_report_json,,,,,3010,2705,,3062,,,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.9.metrics,,,,,,,benchmark_report_json,,,,6072,3010,2705,574,3062,1966,3892,613,1584,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.10,multi_period_trend_analysis_v1,multi_period_trend_analysis_v1,,,,,benchmark_report_json,,,,6225,3106,2801,574,3119,2039,6995,644,1522,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.10.audit_summary.hydration,,,,,,,benchmark_report_json,,,,,3106,2801,,3119,,,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.10.metrics,,,,,,,benchmark_report_json,,,,6225,3106,2801,574,3119,2039,6995,644,1522,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.11,multi_period_trend_analysis_v1,multi_period_trend_analysis_v1,,,,,benchmark_report_json,,,,6474,3376,3071,574,3098,2148,6118,731,1348,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.11.audit_summary.hydration,,,,,,,benchmark_report_json,,,,,3376,3071,,3098,,,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.11.metrics,,,,,,,benchmark_report_json,,,,6474,3376,3071,574,3098,2148,6118,731,1348,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.12,multi_period_trend_analysis_v1,multi_period_trend_analysis_v1,,,,,benchmark_report_json,,,,6196,3100,2795,574,3096,2021,4744,642,1526,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.12.audit_summary.hydration,,,,,,,benchmark_report_json,,,,,3100,2795,,3096,,,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.12.metrics,,,,,,,benchmark_report_json,,,,6196,3100,2795,574,3096,2021,4744,642,1526,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.13,cross_table_join_analysis_v1,cross_table_join_analysis_v1,,,,,benchmark_report_json,,,,6534,3376,3071,569,3158,2156,4762,731,1348,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.13.audit_summary.hydration,,,,,,,benchmark_report_json,,,,,3376,3071,,3158,,,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.13.metrics,,,,,,,benchmark_report_json,,,,6534,3376,3071,569,3158,2156,4762,731,1348,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.14,cross_table_join_analysis_v1,cross_table_join_analysis_v1,,,,,benchmark_report_json,,,,6043,3013,2708,569,3030,1947,5670,614,1582,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.14.audit_summary.hydration,,,,,,,benchmark_report_json,,,,,3013,2708,,3030,,,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.14.metrics,,,,,,,benchmark_report_json,,,,6043,3013,2708,569,3030,1947,5670,614,1582,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.15,cross_table_join_analysis_v1,cross_table_join_analysis_v1,,,,,benchmark_report_json,,,,6040,3010,2705,569,3030,1947,4091,613,1584,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.15.audit_summary.hydration,,,,,,,benchmark_report_json,,,,,3010,2705,,3030,,,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.15.metrics,,,,,,,benchmark_report_json,,,,6040,3010,2705,569,3030,1947,4091,613,1584,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.16,cross_table_join_analysis_v1,cross_table_join_analysis_v1,,,,,benchmark_report_json,,,,6043,3013,2708,569,3030,1947,4222,614,1582,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.16.audit_summary.hydration,,,,,,,benchmark_report_json,,,,,3013,2708,,3030,,,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.16.metrics,,,,,,,benchmark_report_json,,,,6043,3013,2708,569,3030,1947,4222,614,1582,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.17,cross_table_join_analysis_v1,cross_table_join_analysis_v1,,,,,benchmark_report_json,,,,6027,3013,2708,569,3014,1944,5096,614,1582,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.17.audit_summary.hydration,,,,,,,benchmark_report_json,,,,,3013,2708,,3014,,,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.17.metrics,,,,,,,benchmark_report_json,,,,6027,3013,2708,569,3014,1944,5096,614,1582,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.18,conditional_aggregation_v1,conditional_aggregation_v1,,,,,benchmark_report_json,,,,9662,6199,5973,564,3463,3298,5839,783,7002,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.18.audit_summary.hydration,,,,,,,benchmark_report_json,,,,,6199,5973,,3463,,,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.18.metrics,,,,,,,benchmark_report_json,,,,9662,6199,5973,564,3463,3298,5839,783,7002,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.19,conditional_aggregation_v1,conditional_aggregation_v1,,,,,benchmark_report_json,,,,7542,4179,3957,564,3363,3162,4847,399,5290,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.19.audit_summary.hydration,,,,,,,benchmark_report_json,,,,,4179,3957,,3363,,,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.19.metrics,,,,,,,benchmark_report_json,,,,7542,4179,3957,564,3363,3162,4847,399,5290,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.20,conditional_aggregation_v1,conditional_aggregation_v1,,,,,benchmark_report_json,,,,7106,4172,3957,564,2934,2970,4780,399,5290,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.20.audit_summary.hydration,,,,,,,benchmark_report_json,,,,,4172,3957,,2934,,,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.20.metrics,,,,,,,benchmark_report_json,,,,7106,4172,3957,564,2934,2970,4780,399,5290,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.21,conditional_aggregation_v1,conditional_aggregation_v1,,,,,benchmark_report_json,,,,9062,6143,5928,564,2919,3054,4682,768,7032,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.21.audit_summary.hydration,,,,,,,benchmark_report_json,,,,,6143,5928,,2919,,,,,,,,,,
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,mode_reports.0.statebus_report.cases.21.metrics,,,,,,,benchmark_report_json,,,,9062,6143,5928,564,2919,3054,4682,768,7032,,,,,,
